R,c,replicate,k,seed,window_start,window_end,valid_time_points,replicate_time_average,extinction_time,censoring_time,peak_active,infection_events,identification_events,traced_removals
2.0,0.5,70,1,1953829859892781934,3.0,3.25,26,0.6950029839502666,nan,nan,1096,2844,1454,461
2.0,0.5,70,2,1953829859892781934,3.0,3.25,26,0.35903689851764803,nan,nan,1096,2844,1454,461
2.0,0.5,70,3,1953829859892781934,3.0,3.25,26,0.1521893425849041,nan,nan,1096,2844,1454,461
2.0,0.5,71,1,2982689052605606265,3.0,3.25,26,0.7023585670180362,nan,nan,1327,3386,1709,510
2.0,0.5,71,2,2982689052605606265,3.0,3.25,26,0.3817205073621187,nan,nan,1327,3386,1709,510
2.0,0.5,71,3,2982689052605606265,3.0,3.25,26,0.1697066496839216,nan,nan,1327,3386,1709,510
2.0,0.5,72,1,4425204293376128126,3.0,3.25,26,0.6876600430279545,nan,nan,1163,3198,1655,544
2.0,0.5,72,2,4425204293376128126,3.0,3.25,26,0.3610657574993542,nan,nan,1163,3198,1655,544
2.0,0.5,72,3,4425204293376128126,3.0,3.25,26,0.1571701472749688,nan,nan,1163,3198,1655,544
2.0,0.5,73,1,6746959620635089470,3.0,3.25,26,0.6930543076040963,nan,nan,1547,4074,2018,676
2.0,0.5,73,2,6746959620635089470,3.0,3.25,26,0.37120032475558384,nan,nan,1547,4074,2018,676
2.0,0.5,73,3,6746959620635089470,3.0,3.25,26,0.15747085324433013,nan,nan,1547,4074,2018,676
2.0,0.5,74,1,4124254227241597547,3.0,3.25,26,0.717228888614584,nan,nan,1259,3107,1536,472
2.0,0.5,74,2,4124254227241597547,3.0,3.25,26,0.38913348886291044,nan,nan,1259,3107,1536,472
2.0,0.5,74,3,4124254227241597547,3.0,3.25,26,0.15949466221159847,nan,nan,1259,3107,1536,472
2.0,0.5,75,1,1800935038348739407,3.0,3.25,26,0.7079716831514956,nan,nan,1354,3597,1824,579
2.0,0.5,75,2,1800935038348739407,3.0,3.25,26,0.3847877105789413,nan,nan,1354,3597,1824,579
2.0,0.5,75,3,1800935038348739407,3.0,3.25,26,0.17169944365761294,nan,nan,1354,3597,1824,579
2.0,0.5,76,1,1035125826313713267,3.0,3.25,26,0.6624927842637038,nan,nan,1456,3971,1988,687
2.0,0.5,76,2,1035125826313713267,3.0,3.25,26,0.3241061702871686,nan,nan,1456,3971,1988,687
2.0,0.5,76,3,1035125826313713267,3.0,3.25,26,0.12704069953781338,nan,nan,1456,3971,1988,687
2.0,0.5,77,1,692146519492931275,3.0,3.25,26,0.691761493838839,nan,nan,1641,4156,2058,617
2.0,0.5,77,2,692146519492931275,3.0,3.25,26,0.3516660300662987,nan,nan,1641,4156,2058,617
2.0,0.5,77,3,692146519492931275,3.0,3.25,26,0.14271606352956415,nan,nan,1641,4156,2058,617
2.0,0.5,78,1,8245693679166803042,3.0,3.25,26,0.6514253825337655,nan,nan,1239,3681,1960,642
2.0,0.5,78,2,8245693679166803042,3.0,3.25,26,0.31787311307028404,nan,nan,1239,3681,1960,642
2.0,0.5,78,3,8245693679166803042,3.0,3.25,26,0.12242296082445099,nan,nan,1239,3681,1960,642
2.0,0.5,79,1,11966621988936088855,3.0,3.25,26,0.6828122755379348,nan,nan,1157,3221,1659,565
2.0,0.5,79,2,11966621988936088855,3.0,3.25,26,0.3550877997100074,nan,nan,1157,3221,1659,565
2.0,0.5,79,3,11966621988936088855,3.0,3.25,26,0.14336616380045505,nan,nan,1157,3221,1659,565
2.0,0.5,80,1,1730244656946144538,3.0,3.25,26,0.6722144067538695,nan,nan,1438,3786,1862,646
2.0,0.5,80,2,1730244656946144538,3.0,3.25,26,0.33772006450058323,nan,nan,1438,3786,1862,646
2.0,0.5,80,3,1730244656946144538,3.0,3.25,26,0.12996882743668978,nan,nan,1438,3786,1862,646
2.0,0.5,81,1,15873442353558343459,3.0,3.25,26,0.7238890252069149,nan,nan,1527,3907,1888,652
2.0,0.5,81,2,15873442353558343459,3.0,3.25,26,0.3883121932344326,nan,nan,1527,3907,1888,652
2.0,0.5,81,3,15873442353558343459,3.0,3.25,26,0.17650227167799135,nan,nan,1527,3907,1888,652
2.0,0.5,82,1,18195023485560686702,3.0,3.25,26,0.6649165550886539,nan,nan,1681,4361,2116,724
2.0,0.5,82,2,18195023485560686702,3.0,3.25,26,0.3339594498518216,nan,nan,1681,4361,2116,724
2.0,0.5,82,3,18195023485560686702,3.0,3.25,26,0.12652461989792246,nan,nan,1681,4361,2116,724
2.0,0.5,83,1,17763352020778544945,3.0,3.25,26,0.6637942430702745,nan,nan,1552,4220,2163,674
2.0,0.5,83,2,17763352020778544945,3.0,3.25,26,0.33767610499548517,nan,nan,1552,4220,2163,674
2.0,0.5,83,3,17763352020778544945,3.0,3.25,26,0.133272922978271,nan,nan,1552,4220,2163,674
2.0,0.5,84,1,12115068517706081469,3.0,3.25,26,0.6934110697940626,nan,nan,1682,4466,2186,758
2.0,0.5,84,2,12115068517706081469,3.0,3.25,26,0.3567001916339809,nan,nan,1682,4466,2186,758
2.0,0.5,84,3,12115068517706081469,3.0,3.25,26,0.14985973864602906,nan,nan,1682,4466,2186,758
2.0,0.5,85,1,18051735125450855088,3.0,3.25,26,0.6701903531069953,nan,nan,1338,3752,1945,631
2.0,0.5,85,2,18051735125450855088,3.0,3.25,26,0.3317245115759055,nan,nan,1338,3752,1945,631
2.0,0.5,85,3,18051735125450855088,3.0,3.25,26,0.12667780800371997,nan,nan,1338,3752,1945,631
2.0,0.5,86,1,9147741313273240959,3.0,3.25,26,0.6918669831076701,nan,nan,1419,3776,1857,660
2.0,0.5,86,2,9147741313273240959,3.0,3.25,26,0.3740147136226027,nan,nan,1419,3776,1857,660
2.0,0.5,86,3,9147741313273240959,3.0,3.25,26,0.1601328703041472,nan,nan,1419,3776,1857,660
2.0,0.5,87,1,6778760351096507476,3.0,3.25,26,0.6853876480427985,nan,nan,1666,4521,2252,766
2.0,0.5,87,2,6778760351096507476,3.0,3.25,26,0.3609352117395254,nan,nan,1666,4521,2252,766
2.0,0.5,87,3,6778760351096507476,3.0,3.25,26,0.1557161420819232,nan,nan,1666,4521,2252,766
2.0,0.5,88,1,4641808638542041476,3.0,3.25,26,0.6864422062781899,nan,nan,1400,3576,1753,585
2.0,0.5,88,2,4641808638542041476,3.0,3.25,26,0.35508014408214034,nan,nan,1400,3576,1753,585
2.0,0.5,88,3,4641808638542041476,3.0,3.25,26,0.15068870157529146,nan,nan,1400,3576,1753,585
2.0,0.5,89,1,16494619660833917899,3.0,3.25,26,0.6910726531520878,nan,nan,2093,5389,2633,823
2.0,0.5,89,2,16494619660833917899,3.0,3.25,26,0.3579761396360422,nan,nan,2093,5389,2633,823
2.0,0.5,89,3,16494619660833917899,3.0,3.25,26,0.14161316490336026,nan,nan,2093,5389,2633,823
2.0,0.5,90,1,861002454091107567,3.0,3.25,26,0.6754186456633928,nan,nan,1550,4031,1979,662
2.0,0.5,90,2,861002454091107567,3.0,3.25,26,0.33703920109526425,nan,nan,1550,4031,1979,662
2.0,0.5,90,3,861002454091107567,3.0,3.25,26,0.1389693828975881,nan,nan,1550,4031,1979,662
2.0,0.5,91,1,5931189664927832203,3.0,3.25,26,0.667192835229212,nan,nan,1314,3662,1864,657
2.0,0.5,91,2,5931189664927832203,3.0,3.25,26,0.3433464527364705,nan,nan,1314,3662,1864,657
2.0,0.5,91,3,5931189664927832203,3.0,3.25,26,0.13797841546153428,nan,nan,1314,3662,1864,657
2.0,0.5,92,1,4431656797985590030,3.0,3.25,26,0.6826290222898752,nan,nan,1740,4701,2330,791
2.0,0.5,92,2,4431656797985590030,3.0,3.25,26,0.34950468328623163,nan,nan,1740,4701,2330,791
2.0,0.5,92,3,4431656797985590030,3.0,3.25,26,0.1398901871883243,nan,nan,1740,4701,2330,791
2.0,0.5,93,1,889521854095578863,3.0,3.25,26,0.7025353279193758,nan,nan,1751,4449,2182,686
2.0,0.5,93,2,889521854095578863,3.0,3.25,26,0.36522083606022276,nan,nan,1751,4449,2182,686
2.0,0.5,93,3,889521854095578863,3.0,3.25,26,0.15097053005590297,nan,nan,1751,4449,2182,686
2.0,0.5,94,1,9589214193018500144,3.0,3.25,26,0.66411601116116,nan,nan,1659,4478,2266,715
2.0,0.5,94,2,9589214193018500144,3.0,3.25,26,0.3286492437932319,nan,nan,1659,4478,2266,715
2.0,0.5,94,3,9589214193018500144,3.0,3.25,26,0.1233476427448025,nan,nan,1659,4478,2266,715
2.0,0.5,95,1,2231533793629209688,3.0,3.25,26,0.6888849945385497,nan,nan,1218,3292,1658,578
2.0,0.5,95,2,2231533793629209688,3.0,3.25,26,0.35948782999614115,nan,nan,1218,3292,1658,578
2.0,0.5,95,3,2231533793629209688,3.0,3.25,26,0.15229523597939684,nan,nan,1218,3292,1658,578
2.0,0.5,96,1,3254400812881527989,3.0,3.25,26,0.6850398930103285,nan,nan,1173,3444,1832,610
2.0,0.5,96,2,3254400812881527989,3.0,3.25,26,0.3476627347646726,nan,nan,1173,3444,1832,610
2.0,0.5,96,3,3254400812881527989,3.0,3.25,26,0.1497023478806046,nan,nan,1173,3444,1832,610
2.0,0.5,97,1,12848259138508273493,3.0,3.25,26,0.6777696107048544,nan,nan,1570,4103,2047,646
2.0,0.5,97,2,12848259138508273493,3.0,3.25,26,0.33955013179627547,nan,nan,1570,4103,2047,646
2.0,0.5,97,3,12848259138508273493,3.0,3.25,26,0.1383213876453245,nan,nan,1570,4103,2047,646
2.0,0.5,98,1,5854020907457830035,3.0,3.25,26,0.6716787372846551,nan,nan,1450,3780,1870,621
2.0,0.5,98,2,5854020907457830035,3.0,3.25,26,0.31247918739463343,nan,nan,1450,3780,1870,621
2.0,0.5,98,3,5854020907457830035,3.0,3.25,26,0.09830221218116188,nan,nan,1450,3780,1870,621
2.0,0.5,99,1,1341111460237930574,3.0,3.25,26,0.6794749995554968,nan,nan,1324,3506,1766,578
2.0,0.5,99,2,1341111460237930574,3.0,3.25,26,0.3517096927887978,nan,nan,1324,3506,1766,578
2.0,0.5,99,3,1341111460237930574,3.0,3.25,26,0.13712574411578735,nan,nan,1324,3506,1766,578
2.0,0.5,100,1,1985559100989696890,3.0,3.25,26,0.7064958331249869,nan,nan,1576,4070,1976,679
2.0,0.5,100,2,1985559100989696890,3.0,3.25,26,0.3892444583665722,nan,nan,1576,4070,1976,679
2.0,0.5,100,3,1985559100989696890,3.0,3.25,26,0.1728433983584379,nan,nan,1576,4070,1976,679
2.0,0.5,101,1,5165319643911770326,3.0,3.25,26,0.6808538920986347,nan,nan,1765,4689,2311,773
2.0,0.5,101,2,5165319643911770326,3.0,3.25,26,0.35702753163335604,nan,nan,1765,4689,2311,773
2.0,0.5,101,3,5165319643911770326,3.0,3.25,26,0.15358109032020378,nan,nan,1765,4689,2311,773
2.0,0.5,102,1,13510354276305892807,3.0,3.25,26,0.698274953258555,nan,nan,1781,4442,2124,698
2.0,0.5,102,2,13510354276305892807,3.0,3.25,26,0.36776894661915216,nan,nan,1781,4442,2124,698
2.0,0.5,102,3,13510354276305892807,3.0,3.25,26,0.15766085475635966,nan,nan,1781,4442,2124,698
2.0,0.5,103,1,18185903284768194454,3.0,3.25,26,0.6741429076866926,nan,nan,1179,3349,1754,576
2.0,0.5,103,2,18185903284768194454,3.0,3.25,26,0.3377706788398825,nan,nan,1179,3349,1754,576
2.0,0.5,103,3,18185903284768194454,3.0,3.25,26,0.1452957715863728,nan,nan,1179,3349,1754,576
2.0,0.5,104,1,11216016116608068489,3.0,3.25,26,0.6918889214513265,nan,nan,1558,4031,1964,675
2.0,0.5,104,2,11216016116608068489,3.0,3.25,26,0.3480121781021429,nan,nan,1558,4031,1964,675
2.0,0.5,104,3,11216016116608068489,3.0,3.25,26,0.14455242014618402,nan,nan,1558,4031,1964,675
2.0,0.5,105,1,12576705310396755058,3.0,3.25,26,0.6912219764484537,nan,nan,1022,2698,1383,456
2.0,0.5,105,2,12576705310396755058,3.0,3.25,26,0.3763785084695211,nan,nan,1022,2698,1383,456
2.0,0.5,105,3,12576705310396755058,3.0,3.25,26,0.1714650976732834,nan,nan,1022,2698,1383,456
2.0,0.5,106,1,5495290716279958225,3.0,3.25,26,0.7011330898572949,nan,nan,1903,4713,2254,716
2.0,0.5,106,2,5495290716279958225,3.0,3.25,26,0.38407014297787145,nan,nan,1903,4713,2254,716
2.0,0.5,106,3,5495290716279958225,3.0,3.25,26,0.1569449291161628,nan,nan,1903,4713,2254,716
2.0,0.5,107,1,12237142461879909156,3.0,3.25,26,0.6799404243604149,nan,nan,1798,4814,2366,814
2.0,0.5,107,2,12237142461879909156,3.0,3.25,26,0.3404390010076845,nan,nan,1798,4814,2366,814
2.0,0.5,107,3,12237142461879909156,3.0,3.25,26,0.13365461522413694,nan,nan,1798,4814,2366,814
2.0,0.5,108,1,2818459694473361152,3.0,3.25,26,0.6710843674539598,nan,nan,1409,3841,1960,635
2.0,0.5,108,2,2818459694473361152,3.0,3.25,26,0.33843653476390034,nan,nan,1409,3841,1960,635
2.0,0.5,108,3,2818459694473361152,3.0,3.25,26,0.1229986499259709,nan,nan,1409,3841,1960,635
2.0,0.5,109,1,638027014145862775,3.0,3.25,26,0.6939396492305185,nan,nan,1784,4556,2224,708
2.0,0.5,109,2,638027014145862775,3.0,3.25,26,0.36117052845472775,nan,nan,1784,4556,2224,708
2.0,0.5,109,3,638027014145862775,3.0,3.25,26,0.1517262607420839,nan,nan,1784,4556,2224,708
2.0,0.5,110,1,18097637582800822851,3.0,3.25,26,0.6757732767646855,nan,nan,1532,4092,2036,689
2.0,0.5,110,2,18097637582800822851,3.0,3.25,26,0.3462447807853918,nan,nan,1532,4092,2036,689
2.0,0.5,110,3,18097637582800822851,3.0,3.25,26,0.1526946123943957,nan,nan,1532,4092,2036,689
2.0,0.5,111,1,7411449823739864186,3.0,3.25,26,0.663078652244965,nan,nan,1415,3809,1929,629
2.0,0.5,111,2,7411449823739864186,3.0,3.25,26,0.33030608089591545,nan,nan,1415,3809,1929,629
2.0,0.5,111,3,7411449823739864186,3.0,3.25,26,0.1314688885209038,nan,nan,1415,3809,1929,629
2.0,0.5,112,1,13633655559730577356,3.0,3.25,26,0.6675776827225636,nan,nan,1168,3102,1582,516
2.0,0.5,112,2,13633655559730577356,3.0,3.25,26,0.353002630584056,nan,nan,1168,3102,1582,516
2.0,0.5,112,3,13633655559730577356,3.0,3.25,26,0.15049859538101001,nan,nan,1168,3102,1582,516
2.0,0.5,113,1,12156993804188184800,3.0,3.25,26,0.693946991906387,nan,nan,1743,4597,2278,736
2.0,0.5,113,2,12156993804188184800,3.0,3.25,26,0.36796066232186625,nan,nan,1743,4597,2278,736
2.0,0.5,113,3,12156993804188184800,3.0,3.25,26,0.15138302439890347,nan,nan,1743,4597,2278,736
2.0,0.5,114,1,3937810014850522830,3.0,3.25,26,0.684881832787222,nan,nan,1600,4269,2134,696
2.0,0.5,114,2,3937810014850522830,3.0,3.25,26,0.35402377888598086,nan,nan,1600,4269,2134,696
2.0,0.5,114,3,3937810014850522830,3.0,3.25,26,0.15017942411976454,nan,nan,1600,4269,2134,696
2.0,0.5,115,1,1818200263658296203,3.0,3.25,26,0.6790472078085703,nan,nan,1818,4707,2295,757
2.0,0.5,115,2,1818200263658296203,3.0,3.25,26,0.33916631800400354,nan,nan,1818,4707,2295,757
2.0,0.5,115,3,1818200263658296203,3.0,3.25,26,0.1279466651721746,nan,nan,1818,4707,2295,757
2.0,0.5,116,1,12034784605120708564,3.0,3.25,26,0.7084345595804243,nan,nan,1404,3584,1782,558
2.0,0.5,116,2,12034784605120708564,3.0,3.25,26,0.37882092920585936,nan,nan,1404,3584,1782,558
2.0,0.5,116,3,12034784605120708564,3.0,3.25,26,0.15838600800665478,nan,nan,1404,3584,1782,558
2.0,0.5,117,1,6117677164344542759,3.0,3.25,26,0.6701480657062139,nan,nan,1239,3509,1834,596
2.0,0.5,117,2,6117677164344542759,3.0,3.25,26,0.3173292713068877,nan,nan,1239,3509,1834,596
2.0,0.5,117,3,6117677164344542759,3.0,3.25,26,0.11842729554885853,nan,nan,1239,3509,1834,596
2.0,0.5,118,1,16248980156619887896,3.0,3.25,26,0.699722337726371,nan,nan,1710,4458,2190,722
2.0,0.5,118,2,16248980156619887896,3.0,3.25,26,0.37239265923907827,nan,nan,1710,4458,2190,722
2.0,0.5,118,3,16248980156619887896,3.0,3.25,26,0.16289097376789805,nan,nan,1710,4458,2190,722
2.0,0.5,119,1,73954205839541368,3.0,3.25,26,0.7106060856711889,nan,nan,1722,4441,2166,713
2.0,0.5,119,2,73954205839541368,3.0,3.25,26,0.3830099760165932,nan,nan,1722,4441,2166,713
2.0,0.5,119,3,73954205839541368,3.0,3.25,26,0.17179115894954136,nan,nan,1722,4441,2166,713
2.0,0.75,0,1,8325956507622918163,3.0,3.25,26,0.6786736118027997,nan,nan,897,3028,1521,776
2.0,0.75,0,2,8325956507622918163,3.0,3.25,26,0.3516813373598536,nan,nan,897,3028,1521,776
2.0,0.75,0,3,8325956507622918163,3.0,3.25,26,0.14285772071307815,nan,nan,897,3028,1521,776
2.0,0.75,1,1,3862695832218162971,3.0,3.25,26,0.6752595373991457,nan,nan,1002,3379,1659,895
2.0,0.75,1,2,3862695832218162971,3.0,3.25,26,0.34993969723124607,nan,nan,1002,3379,1659,895
2.0,0.75,1,3,3862695832218162971,3.0,3.25,26,0.1581443884525092,nan,nan,1002,3379,1659,895
2.0,0.75,2,1,12666078511925946972,3.0,3.25,26,0.6656977293516453,nan,nan,784,2777,1426,742
2.0,0.75,2,2,12666078511925946972,3.0,3.25,26,0.33840272315652375,nan,nan,784,2777,1426,742
2.0,0.75,2,3,12666078511925946972,3.0,3.25,26,0.12267999579358915,nan,nan,784,2777,1426,742
2.0,0.75,3,1,11875414919259042884,3.0,3.25,26,0.6653951780569846,nan,nan,735,2721,1425,721
2.0,0.75,3,2,11875414919259042884,3.0,3.25,26,0.32580936996842874,nan,nan,735,2721,1425,721
2.0,0.75,3,3,11875414919259042884,3.0,3.25,26,0.12026740500890322,nan,nan,735,2721,1425,721
2.0,0.75,4,1,6656494349418039874,3.0,3.25,26,0.6915527096665268,nan,nan,980,3284,1648,816
2.0,0.75,4,2,6656494349418039874,3.0,3.25,26,0.3445576714701535,nan,nan,980,3284,1648,816
2.0,0.75,4,3,6656494349418039874,3.0,3.25,26,0.1290444126434238,nan,nan,980,3284,1648,816
2.0,0.75,5,1,16790952628167004391,3.0,3.25,26,0.6853872941648869,nan,nan,782,2544,1287,637
2.0,0.75,5,2,16790952628167004391,3.0,3.25,26,0.35922250792321986,nan,nan,782,2544,1287,637
2.0,0.75,5,3,16790952628167004391,3.0,3.25,26,0.1456842292891499,nan,nan,782,2544,1287,637
2.0,0.75,6,1,4015738015416319035,3.0,3.25,26,0.6701675902912718,nan,nan,705,2304,1180,580
2.0,0.75,6,2,4015738015416319035,3.0,3.25,26,0.33864042913754056,nan,nan,705,2304,1180,580
2.0,0.75,6,3,4015738015416319035,3.0,3.25,26,0.141870063471304,nan,nan,705,2304,1180,580
2.0,0.75,7,1,9075728649432831177,3.0,3.25,26,0.7182476835883675,nan,nan,1246,3617,1720,815
2.0,0.75,7,2,9075728649432831177,3.0,3.25,26,0.3822264107990143,nan,nan,1246,3617,1720,815
2.0,0.75,7,3,9075728649432831177,3.0,3.25,26,0.16427610493221054,nan,nan,1246,3617,1720,815
2.0,0.75,8,1,7951468325597775929,3.0,3.25,26,0.6962959615072553,nan,nan,988,3481,1765,888
2.0,0.75,8,2,7951468325597775929,3.0,3.25,26,0.3584523223486111,nan,nan,988,3481,1765,888
2.0,0.75,8,3,7951468325597775929,3.0,3.25,26,0.15093123037664413,nan,nan,988,3481,1765,888
2.0,0.75,9,1,12485612261881513143,3.0,3.25,26,0.6917019271602182,nan,nan,914,3122,1566,807
2.0,0.75,9,2,12485612261881513143,3.0,3.25,26,0.35544076840498867,nan,nan,914,3122,1566,807
2.0,0.75,9,3,12485612261881513143,3.0,3.25,26,0.15008966674833285,nan,nan,914,3122,1566,807
2.0,0.75,10,1,11748742315280717907,3.0,3.25,26,0.7035333652025054,nan,nan,946,2971,1479,708
2.0,0.75,10,2,11748742315280717907,3.0,3.25,26,0.3789983809440664,nan,nan,946,2971,1479,708
2.0,0.75,10,3,11748742315280717907,3.0,3.25,26,0.17254211673340436,nan,nan,946,2971,1479,708
2.0,0.75,11,1,16308831055289256530,3.0,3.25,26,0.6850521773020698,nan,nan,767,2739,1438,704
2.0,0.75,11,2,16308831055289256530,3.0,3.25,26,0.36580514346470167,nan,nan,767,2739,1438,704
2.0,0.75,11,3,16308831055289256530,3.0,3.25,26,0.16526873773378045,nan,nan,767,2739,1438,704
2.0,0.75,12,1,421036270830619645,3.0,3.25,26,0.7001160477318821,nan,nan,934,3074,1532,770
2.0,0.75,12,2,421036270830619645,3.0,3.25,26,0.3451812362864703,nan,nan,934,3074,1532,770
2.0,0.75,12,3,421036270830619645,3.0,3.25,26,0.11565060439590583,nan,nan,934,3074,1532,770
2.0,0.75,13,1,12784233711851646495,3.0,3.25,26,0.7044033708475317,nan,nan,1080,3509,1739,864
2.0,0.75,13,2,12784233711851646495,3.0,3.25,26,0.3913048133070858,nan,nan,1080,3509,1739,864
2.0,0.75,13,3,12784233711851646495,3.0,3.25,26,0.1634242879534043,nan,nan,1080,3509,1739,864
2.0,0.75,14,1,6720407527492361670,3.0,3.25,26,0.6855056174134538,nan,nan,620,2153,1142,555
2.0,0.75,14,2,6720407527492361670,3.0,3.25,26,0.3603617435488458,nan,nan,620,2153,1142,555
2.0,0.75,14,3,6720407527492361670,3.0,3.25,26,0.1474995480332641,nan,nan,620,2153,1142,555
2.0,0.75,15,1,4746255978096755861,3.0,3.25,26,0.7028112596616574,nan,nan,724,2321,1190,576
2.0,0.75,15,2,4746255978096755861,3.0,3.25,26,0.40165712800197806,nan,nan,724,2321,1190,576
2.0,0.75,15,3,4746255978096755861,3.0,3.25,26,0.18783834296444007,nan,nan,724,2321,1190,576
2.0,0.75,16,1,12953464205159710199,3.0,3.25,26,0.7025863892164883,nan,nan,1180,3695,1824,851
2.0,0.75,16,2,12953464205159710199,3.0,3.25,26,0.39830359753471245,nan,nan,1180,3695,1824,851
2.0,0.75,16,3,12953464205159710199,3.0,3.25,26,0.1698066370317328,nan,nan,1180,3695,1824,851
2.0,0.75,17,1,9197746488450741780,3.0,3.25,26,0.694331744424997,nan,nan,1140,3675,1792,906
2.0,0.75,17,2,9197746488450741780,3.0,3.25,26,0.37280840063746196,nan,nan,1140,3675,1792,906
2.0,0.75,17,3,9197746488450741780,3.0,3.25,26,0.17801994103152882,nan,nan,1140,3675,1792,906
2.0,0.75,18,1,13267068478487123237,3.0,3.25,26,0.6897533304215036,nan,nan,901,2943,1483,719
2.0,0.75,18,2,13267068478487123237,3.0,3.25,26,0.3551655036283237,nan,nan,901,2943,1483,719
2.0,0.75,18,3,13267068478487123237,3.0,3.25,26,0.13987177742535392,nan,nan,901,2943,1483,719
2.0,0.75,19,1,14257567078022739824,3.0,3.25,26,0.6887728893290467,nan,nan,795,2825,1471,742
2.0,0.75,19,2,14257567078022739824,3.0,3.25,26,0.3716350807774216,nan,nan,795,2825,1471,742
2.0,0.75,19,3,14257567078022739824,3.0,3.25,26,0.1508143810556928,nan,nan,795,2825,1471,742
2.0,0.75,20,1,647581582504165543,3.0,3.25,26,0.6940248865227076,nan,nan,1210,3757,1801,921
2.0,0.75,20,2,647581582504165543,3.0,3.25,26,0.3739076392931743,nan,nan,1210,3757,1801,921
2.0,0.75,20,3,647581582504165543,3.0,3.25,26,0.1601768596853724,nan,nan,1210,3757,1801,921
2.0,0.75,21,1,13608462279090621446,3.0,3.25,26,0.7097589880524384,nan,nan,922,3115,1565,794
2.0,0.75,21,2,13608462279090621446,3.0,3.25,26,0.3716533755015495,nan,nan,922,3115,1565,794
2.0,0.75,21,3,13608462279090621446,3.0,3.25,26,0.14244958039205044,nan,nan,922,3115,1565,794
2.0,0.75,22,1,17062253798886497238,3.0,3.25,26,0.6915475156902241,nan,nan,1200,3748,1803,917
2.0,0.75,22,2,17062253798886497238,3.0,3.25,26,0.3682425400245893,nan,nan,1200,3748,1803,917
2.0,0.75,22,3,17062253798886497238,3.0,3.25,26,0.15520060667202631,nan,nan,1200,3748,1803,917
2.0,0.75,23,1,11297168903146485648,3.0,3.25,26,0.7105579931368672,nan,nan,715,2350,1191,606
2.0,0.75,23,2,11297168903146485648,3.0,3.25,26,0.3831031912050934,nan,nan,715,2350,1191,606
2.0,0.75,23,3,11297168903146485648,3.0,3.25,26,0.16027674261478606,nan,nan,715,2350,1191,606
2.0,0.75,24,1,15376064261967634503,3.0,3.25,26,0.7056470004170392,nan,nan,1003,3147,1574,734
2.0,0.75,24,2,15376064261967634503,3.0,3.25,26,0.3753058570677247,nan,nan,1003,3147,1574,734
2.0,0.75,24,3,15376064261967634503,3.0,3.25,26,0.1553230962251839,nan,nan,1003,3147,1574,734
2.0,0.75,25,1,2064571435464582776,3.0,3.25,26,0.7109409426295439,nan,nan,642,2239,1181,579
2.0,0.75,25,2,2064571435464582776,3.0,3.25,26,0.4058445977670815,nan,nan,642,2239,1181,579
2.0,0.75,25,3,2064571435464582776,3.0,3.25,26,0.17768080475886977,nan,nan,642,2239,1181,579
2.0,0.75,26,1,8389197470751246379,3.0,3.25,26,0.6993377684142265,nan,nan,727,2453,1270,617
2.0,0.75,26,2,8389197470751246379,3.0,3.25,26,0.3644365595258074,nan,nan,727,2453,1270,617
2.0,0.75,26,3,8389197470751246379,3.0,3.25,26,0.14738995074813513,nan,nan,727,2453,1270,617
2.0,0.75,27,1,12928738379963573584,3.0,3.25,26,0.694417436231174,nan,nan,919,2983,1512,712
2.0,0.75,27,2,12928738379963573584,3.0,3.25,26,0.3549900665349519,nan,nan,919,2983,1512,712
2.0,0.75,27,3,12928738379963573584,3.0,3.25,26,0.15440122415407456,nan,nan,919,2983,1512,712
2.0,0.75,28,1,10944938361304544365,3.0,3.25,26,0.6829106182785908,nan,nan,1052,3596,1841,876
2.0,0.75,28,2,10944938361304544365,3.0,3.25,26,0.3570438819831282,nan,nan,1052,3596,1841,876
